company,job_title,job_location,job_duration,date_posted,url
New York Times,"Story Editor, Graphics -- Data","New York, NY",FULL_TIME,2022-04-25,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Assistant-Editor--Graphics----Data_REQ-012269-1
New York Times,"Story Editor, Graphics","New York, NY",FULL_TIME,2022-04-25,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Assistant-Editor--Graphics_REQ-011182-1
New York Times,Senior Technical Product Manager,"New York, NY",FULL_TIME,2022-04-22,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Technical-Product-Manager_REQ-012183-1
New York Times,"Supervising Producer, Opinion Audio","New York, NY",FULL_TIME,2022-04-22,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Supervising-Producer--Opinion-Audio_REQ-010470
New York Times,Executive Assistant to Chief Data Officer,"New York, NY",FULL_TIME,2022-04-22,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Executive-Assistant-to-Chief-Data-Officer_REQ-012435-1
New York Times,"Director, Labor Operations / Program Management","New York, NY",PART_TIME,2022-04-22,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Director--Labor-Operations---Program-Management_REQ-012428
New York Times,Workday Security Analyst,"New York, NY",FULL_TIME,2022-04-21,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Workday-Security-Analyst_REQ-012427
New York Times,"Associate Audio Engineer, Newsroom","New York, NY",FULL_TIME,2022-04-21,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Associate-Audio-Engineer--Newsroom_REQ-012422-1
New York Times,"Software Engineer, Fraud Detection & Prevention﻿","New York, NY",FULL_TIME,2022-04-20,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Software-Engineer--Fraud-Detection---Prevention-_REQ-012380-1
New York Times,Senior QA Engineer,"New York, NY",FULL_TIME,2022-04-20,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-QA-Engineer_REQ-012353-1
New York Times,"Senior Analyst, Marketing Analytics","New York, NY",FULL_TIME,2022-04-20,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Analyst--Marketing-Analytics_REQ-012389
New York Times,"Senior Product Manager, Subscriber Growth","New York, NY",FULL_TIME,2022-04-20,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Product-Manager--Subscriber-Growth_REQ-012403-1
New York Times,Staff Software Engineer,"New York, NY",FULL_TIME,2022-04-20,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Staff-Software-Engineer_REQ-012394-1
New York Times,Columnist,"New York, NY",FULL_TIME,2022-04-19,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Columnist_REQ-012405-1
New York Times,"Staff Editor, Home Team, West Coast",Remote,FULL_TIME,2022-04-19,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/Remote/Staff-Editor--Home-Team--West-Coast_REQ-011624-1
New York Times,"Staff Editor, Home Team","New York, NY",FULL_TIME,2022-04-19,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Staff-Editor--Home-Team_REQ-011147-2
